time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed,sartorius
4.455833,-1.434086,-1.392371,0.310034,0.198312,-0.276588,0.002862,0.549664,0.166268,0.866577,0.367982,-0.217609,0.139183,-0.175463,-0.010279,-0.282246
4.456667,-1.022277,-0.813061,0.535965,0.148095,-0.718910,0.420344,0.695302,0.085745,0.318790,0.374791,-0.005338,0.169353,-0.169420,0.003606,-0.568476
4.457500,0.209165,-1.015257,0.414789,0.135530,-0.924912,0.030766,0.893669,-0.016013,0.017040,0.417657,0.349671,0.160047,-0.194251,0.012004,-0.889199
4.458333,2.044357,-1.581195,0.355918,0.201614,-0.934184,-0.714522,0.614576,-0.102910,-0.367498,0.311295,0.459377,0.134871,0.464935,0.008965,-1.448701
4.459167,3.400172,-0.378362,0.453806,0.287359,-0.715449,-0.651886,0.117618,-0.176382,-0.728742,0.266151,0.041775,0.096662,-0.138670,0.005319,-2.006233
4.460000,3.987822,1.200150,0.542868,0.342437,-0.554880,0.326252,-0.040847,-0.228704,-0.692474,0.136305,-0.098120,0.052960,-0.262107,-0.014804,-2.219611
4.460833,2.934542,0.834343,0.376747,0.258035,-0.550279,0.798234,-0.023444,-0.172346,-0.235549,-0.073925,0.303301,0.053093,-0.188131,-0.034469,-2.146605
4.461667,0.629514,0.951723,0.263989,0.128703,-0.545457,0.186368,0.283429,-0.059545,0.028009,-0.219135,0.558388,0.074950,0.202463,-0.044216,-1.918211
4.462500,-2.210385,0.993210,0.065828,0.035986,-0.275657,0.042176,0.488993,0.037770,-0.172315,0.033110,0.268766,0.129507,0.129109,-0.017191,-1.531462
4.463333,-4.072235,1.058005,-0.020121,-0.024055,0.091972,-0.049528,0.348748,0.112519,-0.595839,-0.249281,-0.057601,0.127315,-0.308440,0.016696,-1.050991
4.464167,-4.406547,1.069643,-0.011632,-0.096427,0.445119,-0.523766,0.083123,0.149218,-0.667691,-0.841038,-0.195682,-0.006147,-0.202595,0.039135,-0.560669
4.465000,-3.785130,0.991449,0.077254,-0.237298,0.608198,-0.507884,-0.920264,0.120931,-0.266627,-0.732901,-0.359935,-0.032760,-0.141248,0.042951,0.010146
4.465833,-1.113739,1.212020,0.258656,-0.351638,0.515211,0.203806,-1.920263,0.102937,0.085286,-0.358168,-0.406268,-0.037301,-0.119459,0.008307,0.516684
4.466667,0.558598,1.177207,0.205413,-0.370513,0.374839,0.389380,-1.815704,0.025394,0.069689,0.192586,-0.329783,-0.054352,-0.013556,-0.011698,0.729521
4.467500,-0.588720,1.221575,0.126335,-0.284967,0.283159,0.221863,-1.225876,0.013600,0.200264,0.505939,1.053282,-0.032292,0.170911,-0.035528,0.879700
4.468333,-1.950680,1.253662,0.004498,-0.261816,0.256284,0.058297,-0.700957,0.017360,0.538549,0.185282,1.266390,-0.058354,0.019156,0.006547,1.081146
4.469167,-1.858640,0.007432,0.135122,-0.151256,0.314893,-0.261706,0.029029,0.010723,0.873989,-0.163151,0.199156,-0.085801,0.061681,0.016106,1.767936
4.470000,-0.369214,-1.001816,0.280714,0.186151,0.430502,-0.364028,0.860078,0.012275,0.828901,-0.367501,-0.162099,-0.103895,-0.099667,0.012985,2.100758
4.470833,0.636915,0.067246,0.558835,0.270349,0.547285,0.014816,1.412329,-0.000766,0.740581,-0.449499,-0.160475,-0.085718,0.687701,0.001148,1.546666
4.471667,0.399174,0.477137,0.834211,0.249498,0.456946,0.007780,1.128010,0.056836,0.183801,-0.239488,-0.369934,-0.059269,0.191042,-0.006283,0.933671
4.472500,0.339802,-0.144463,0.528779,0.220198,0.055682,0.395456,0.808941,0.109476,0.061864,0.128741,-0.440969,-0.019268,-0.166856,-0.008395,0.374943
4.473333,0.095134,-1.749541,0.051301,0.168136,-0.235602,0.638850,0.018843,0.069328,0.382798,0.198109,-0.293216,-0.062195,-0.236426,-0.018920,0.226427
4.474167,0.708455,-1.583182,-0.535934,0.175455,-0.233457,0.380388,-1.770410,0.053182,0.263787,0.164199,-0.293532,-0.092099,0.173076,0.008221,-0.045678
4.475000,1.482521,-0.173236,-1.082209,0.105657,-0.163244,-0.065965,-2.189781,0.037898,-0.253337,0.099655,-0.178246,-0.091747,0.437081,0.007111,-0.161132
4.475833,1.848557,-1.250614,-1.278656,0.008275,-0.281323,-0.322161,-1.437056,0.039397,-0.438895,0.088298,-0.214051,-0.048466,-0.313298,0.009031,-0.037311
4.476667,2.450813,-1.976663,-1.133508,-0.092464,-0.498465,-0.384443,-0.748924,0.009211,-0.678640,0.569368,-0.156131,-0.015182,-0.119526,-0.002804,-0.250332
4.477500,2.890413,-0.966953,-1.143527,-0.168645,-0.529529,-0.226012,-0.258289,-0.044971,-0.387105,0.390957,0.076643,-0.060219,-0.164427,-0.008707,-0.900708
4.478333,3.246263,-0.976578,-1.145994,-0.193086,-0.399142,-0.136832,0.582230,-0.019626,-0.171601,0.392618,-0.020656,-0.072290,0.355840,-0.030498,-1.208835
4.479167,2.313355,-1.735322,-0.703788,-0.252562,-0.240579,-0.003109,1.199600,-0.070922,-0.372856,0.707762,-0.097968,-0.066297,0.293185,0.001711,-1.259825
4.480000,0.189387,-1.807362,-0.239192,-0.260172,-0.009966,0.322228,1.293150,-0.186709,-0.714517,0.254475,-0.025383,-0.017611,-0.172381,0.040011,-1.210205
4.480833,-0.870383,-1.115788,-0.044894,-0.118460,0.202898,0.004361,1.512666,-0.218252,-0.841933,-0.517142,0.144847,0.042851,-0.181555,0.017724,-1.010654
4.481667,-1.726712,0.681169,-0.112013,0.012332,0.254348,-0.218943,1.198676,-0.150314,-0.475205,-0.791658,0.341731,0.091649,-0.127181,-0.022574,-1.034364
4.482500,-1.858802,1.376970,0.342744,0.094209,0.268360,0.107509,0.288553,-0.071550,0.201569,-0.766794,0.291354,0.094963,0.394230,-0.030831,-0.602885
4.483333,-1.077792,1.483794,1.031816,0.128562,0.393779,0.195329,-0.409282,-0.147654,0.592933,-0.828230,0.304540,0.180857,0.123253,-0.023064,0.375847
4.484167,-0.646315,1.472596,1.114024,0.026767,0.431550,0.048387,-0.887158,-0.146658,0.624375,-1.101922,-0.220201,0.189606,-0.279986,-0.015138,0.870090
4.485000,-1.123534,0.860010,1.280471,-0.053971,0.337197,-0.259856,-0.638402,-0.073854,0.578759,-0.555511,-0.949294,0.140913,-0.296059,0.010344,0.792478
4.485833,-1.348617,1.303537,1.335011,-0.121241,0.230581,-0.425977,0.059381,-0.002424,0.452551,0.179394,-0.702585,0.097958,-0.085466,0.022107,0.835696
4.486667,0.195645,1.922134,1.001981,-0.211474,0.140944,-0.423637,0.285757,0.086319,0.587374,0.327284,0.425790,0.074773,0.563456,0.031903,1.400090
4.487500,1.612875,0.858639,0.742766,-0.229427,0.040776,-0.307674,0.334451,0.122870,0.832763,0.330138,1.468604,0.110402,-0.065118,0.008453,1.976790
4.488333,0.386110,0.809451,0.366971,-0.209268,-0.001437,-0.135204,0.335326,0.139044,0.298357,0.581376,0.498221,0.084424,-0.311909,-0.016504,1.942544
4.489167,-1.410111,1.698132,-0.049159,-0.048318,-0.188947,0.018038,0.268889,0.144529,-0.873331,0.408856,-0.308844,0.038304,-0.321986,-0.006039,1.611543
4.490000,-1.999987,2.690967,-0.446542,0.147183,-0.632199,-0.098096,0.268564,0.173729,-0.874891,0.406706,-0.279237,-0.069047,-0.247270,0.003835,2.020933
4.490833,-2.008373,2.332292,-0.806454,0.284998,-0.774505,0.934787,0.199871,0.150561,-0.337260,0.431533,-0.457916,-0.125831,-0.405685,0.009456,2.173118
4.491667,-0.656156,-0.357709,-0.981303,0.305505,-0.584043,1.230628,0.154216,0.086523,-0.057224,0.454470,-0.089316,-0.185500,0.059170,0.024860,1.517831
4.492500,-0.045679,-2.118551,-1.116362,0.340538,-0.385412,0.252972,0.224282,0.036281,-0.126297,0.309238,0.220105,-0.181264,0.665819,0.018763,-0.075927
4.493333,-0.438485,-3.335126,-1.157231,0.390967,-0.217538,0.174421,0.076970,-0.000596,0.037546,0.098498,-0.127281,-0.121247,0.251339,0.004742,-1.855764
4.494167,-0.754141,-3.168743,-0.815172,0.355081,-0.080877,-0.306884,0.003054,-0.045608,0.076552,-0.268804,-0.055540,-0.030349,-0.096818,-0.020410,-2.983021
4.495000,-0.318014,-2.489396,-0.027456,0.230307,-0.026530,-0.544576,-0.074001,-0.065793,0.107986,-0.100255,0.060897,0.074019,-0.171168,-0.006955,-3.596216
4.495833,0.405518,-2.142964,0.577223,0.118710,0.075226,-0.252407,-0.160250,0.003230,-0.105798,0.275824,0.201425,0.113575,0.022771,-0.024628,-3.675348
4.496667,0.898388,-1.035569,0.638086,0.057476,0.346177,0.041950,-0.333919,0.043951,-0.447977,0.201770,0.041772,0.062541,0.177817,0.008504,-3.421302
4.497500,1.391876,0.794469,0.509357,0.008385,0.426531,0.078300,-0.495445,0.028419,-0.541260,-0.051948,-0.318771,0.013564,0.257485,0.024538,-2.824397
4.498333,2.281863,1.476771,0.777320,-0.062831,0.380673,-0.098081,-0.444821,0.002374,-0.485498,-0.164088,0.110792,-0.019889,-0.146410,-0.007657,-1.788225
4.499167,2.151271,1.359603,0.630837,-0.072345,0.436535,-0.192750,-0.336604,0.043141,0.077061,0.110568,0.245638,-0.040662,-0.131623,-0.002025,-1.000570
4.500000,1.343615,1.543699,0.576052,-0.081894,0.488309,-0.231546,-0.096094,0.008618,0.711156,-0.089351,0.282667,-0.091412,-0.106946,-0.002513,-0.247891
4.500833,0.336904,0.986379,0.387592,-0.138253,0.407874,-0.106957,-0.018391,-0.021737,0.744850,-0.469678,0.248481,-0.149017,-0.164236,-0.047267,0.553533
4.501667,-0.586135,-0.556346,-0.001680,-0.161828,0.227902,-0.358745,-0.190381,-0.066735,-0.133558,-0.301064,0.033870,-0.205146,0.084534,-0.035274,1.266324
4.502500,-1.430996,-0.993737,-0.128189,-0.199803,-0.065823,-0.211676,-0.372784,-0.074225,0.015340,-0.022662,-0.427196,-0.167230,0.500970,-0.001934,1.682070
4.503333,-1.365611,-0.925941,-0.231004,-0.247592,-0.323366,0.330064,-0.378416,-0.070943,0.358403,0.184116,-0.233954,-0.104289,-0.086494,0.035361,1.901221
4.504167,-1.166890,-0.490018,-0.514375,-0.270508,-0.437093,0.816887,-0.155815,-0.078585,0.287378,0.137435,-0.166694,-0.023693,-0.185084,0.036178,1.915680
4.505000,-0.987822,0.202736,-0.800277,-0.282649,-0.351740,0.686437,-0.073506,-0.117918,0.274164,-0.172224,-0.478665,0.025830,-0.102257,-0.006346,1.706987
4.505833,-0.084876,0.774423,-0.757577,-0.253352,-0.191209,-0.597548,-0.013494,-0.129293,0.359421,-0.437560,0.376824,0.048189,-0.033772,-0.022474,1.382285
4.506667,0.835773,0.531092,-0.501278,-0.173116,-0.141377,-0.150613,0.139694,-0.094101,0.652920,-0.427506,0.367372,0.070627,0.306181,-0.032497,1.487638
4.507500,1.767927,0.453709,-0.233274,-0.075728,-0.140186,0.227248,0.117216,-0.031106,0.252612,0.106762,0.142022,0.101143,-0.066419,-0.001621,1.544997
4.508333,2.204678,0.658933,-0.067971,0.000190,0.015553,-0.192329,0.019543,-0.026365,0.052712,0.415755,0.491892,0.126506,-0.145233,0.036437,1.226513
4.509167,1.635389,0.952553,0.129926,0.090819,0.215906,-0.241341,0.057349,-0.011356,-0.130284,0.325616,0.353415,0.131171,-0.217409,0.031326,1.042996
4.510000,1.178552,0.538506,0.383468,0.074143,0.315837,-0.026801,0.224353,-0.019026,-0.281501,0.429922,-0.289897,0.092094,-0.031759,0.009446,0.568394
4.510833,1.192934,0.184254,0.311716,0.052326,0.275137,0.043225,0.330728,0.009991,-0.308985,0.465844,-0.446211,0.095757,0.460578,-0.022485,-0.117301
4.511667,0.328767,0.362277,-0.042777,0.095200,0.170026,-0.012220,0.322152,0.133993,-0.576984,0.224341,-0.391524,0.089454,-0.079475,-0.008926,-0.523578
4.512500,-0.978074,0.403828,-0.254414,0.098659,0.168438,0.064255,0.256298,0.163470,-0.869726,0.016306,-0.506178,0.110327,-0.164144,0.008927,-0.853946
4.513333,-1.829759,-0.175069,0.246655,0.069990,0.164429,0.026972,0.222418,0.167697,-1.074401,-0.419961,-0.380856,0.098292,-0.107107,0.019172,-1.103655
4.514167,-3.199253,-1.734484,1.453998,0.036160,0.152328,-0.050216,0.175016,0.191987,-0.799064,-1.492425,-0.284168,0.104020,-0.136435,0.005481,-0.983369
4.515000,-3.841070,-1.656257,1.541316,0.002454,0.169525,-0.024934,0.304633,0.223207,-0.235864,-1.251213,-0.237674,0.105379,0.244443,0.021105,-1.076509
4.515833,-2.954834,-0.881333,0.562377,-0.014569,0.051878,-0.072175,0.381263,0.206105,0.124790,-0.561943,-0.167405,0.120657,0.384642,0.012027,-0.987088
4.516667,-1.573862,-0.750676,-0.156873,0.002232,-0.129726,-0.020395,0.503556,0.077185,-0.169356,0.467096,-0.025179,0.138530,-0.098472,-0.022366,-0.669679
4.517500,-0.303138,-0.631045,-0.861502,0.045708,-0.158933,0.041342,0.506933,-0.015257,-0.337480,0.488015,0.249235,0.116392,-0.107886,-0.023025,-0.028487
4.518333,0.877135,0.240400,-1.526310,0.092802,-0.191347,0.174587,0.248473,-0.137617,0.133902,-0.611103,0.684467,0.030867,-0.067887,-0.020319,0.322002
4.519167,2.367886,1.671362,-1.619619,0.144526,-0.326053,0.249252,-0.541094,-0.157769,1.020344,-0.367257,0.634688,-0.036737,-0.144123,-0.000517,-0.153613
4.520000,2.201826,1.834306,-1.168670,0.163552,-0.528108,-0.025265,-0.957490,-0.165446,1.330923,0.253876,0.355688,-0.082609,-0.136033,0.015627,-0.489203
4.520833,2.718338,1.353390,-0.886093,0.170335,-0.685455,-0.320968,-0.588225,-0.110907,0.604006,0.447261,-0.004502,-0.152198,-0.114050,-0.008817,-0.451589
4.521667,3.260503,1.690407,-0.345757,0.165452,-0.705669,-0.475411,-0.759241,-0.113160,0.100022,0.574489,0.061610,-0.281923,-0.081473,-0.017851,-0.202692
4.522500,1.627991,0.823785,0.222636,0.134484,-0.542050,-0.279756,-1.050567,-0.228037,0.044191,0.613021,0.058374,-0.346579,-0.139564,-0.025209,0.174250
4.523333,-1.667562,-0.029759,0.733714,0.089522,-0.103920,0.014476,-0.810146,-0.179169,-0.076847,0.633772,-0.066631,-0.377933,-0.083347,0.006033,0.453760
4.524167,-3.220101,-1.388195,0.961679,0.038196,0.215875,0.116552,-0.335630,-0.130395,-0.190417,0.518972,0.297599,-0.331579,0.496308,0.020485,0.590228
4.525000,-2.605438,-3.405925,0.960837,0.024421,0.184112,0.651263,0.293671,-0.055570,0.251719,0.467980,0.228526,-0.263164,0.179300,0.028063,0.600434
4.525833,-1.441195,-2.537636,0.877270,0.022966,0.130459,0.591477,0.591626,0.004473,0.437735,0.164469,-0.124935,-0.192746,-0.012009,0.014273,0.753214
4.526667,0.071019,-0.912203,0.568592,-0.018887,0.175220,-0.209362,0.408994,0.070856,0.364175,0.023064,-0.232574,-0.059790,-0.277191,-0.015700,0.322362
4.527500,1.037245,-0.079802,0.240542,-0.080774,0.253274,-0.775841,0.052427,0.137240,0.288782,0.177079,-0.198345,0.028731,0.281121,-0.025844,0.243339
4.528333,1.499638,0.040299,0.199762,-0.085423,0.383683,-0.485342,-0.145073,0.170280,0.434791,0.097521,-0.046101,0.123489,0.314646,-0.025467,0.381346
4.529167,1.610622,0.036713,0.168087,-0.118370,0.416996,0.425361,0.378629,0.169280,-0.087244,-0.176598,-0.076793,0.168356,-0.196173,0.000537,-0.039606
4.530000,1.168390,0.315584,0.009007,-0.159397,0.223532,0.753449,0.950258,0.122249,-0.604417,-0.117272,0.372381,0.253241,-0.093995,0.032025,-0.287342
4.530833,1.300645,1.233168,-0.106007,-0.180644,0.171431,0.266541,0.645003,0.021003,-0.434802,0.184105,0.247168,0.251378,-0.122891,0.045653,-0.624728
4.531667,1.925583,0.468712,-0.214918,-0.170406,0.258880,-0.380765,0.336858,-0.046062,-0.308191,0.172243,-0.866406,0.181258,0.059332,0.040657,-0.920984
4.532500,0.742772,0.248083,-0.142297,-0.156623,0.295844,-0.678698,0.678345,-0.052056,-0.423937,-0.109406,-0.740686,0.175955,0.222657,0.026803,-1.029959
4.533333,-1.200930,0.438849,-0.115615,-0.133183,0.346877,-0.348517,0.484618,-0.078285,-0.684712,-0.590376,0.227197,0.148342,0.146364,-0.025204,-1.185638
4.534167,-1.569317,1.281130,-0.155489,-0.125838,0.369188,0.631235,-0.340043,-0.049360,-0.415129,-0.642935,0.729964,0.170723,-0.153604,-0.061197,-1.008534
4.535000,-1.455741,1.040754,-0.056293,-0.091184,0.277802,0.872394,-0.355294,0.036242,-0.110541,-0.155364,0.259627,0.174848,-0.185236,-0.039363,-0.778902
4.535833,-1.748019,0.015031,-0.022131,-0.061168,0.158887,0.227626,0.454779,0.088628,0.247985,0.188500,0.153338,0.081151,-0.043983,-0.048052,-0.315683
4.536667,-2.072174,0.279406,-0.075394,0.050392,0.011891,-0.218266,0.645054,0.036814,0.471781,0.066971,0.002991,-0.029745,0.405269,-0.013255,-0.032618
4.537500,-1.384379,-0.598539,-0.214830,0.135161,-0.042615,-0.205685,0.488551,-0.008465,0.259939,-0.204674,0.640301,-0.071745,-0.047884,0.025357,0.173326
4.538333,-0.535000,-1.224429,-0.252718,0.116104,-0.053914,-0.263309,0.132889,0.040163,0.377141,-0.400657,0.286251,-0.100839,-0.075538,0.016363,0.441883
4.539167,0.372972,-0.417481,-0.156505,0.109385,-0.185736,-0.389120,-0.592270,0.041031,0.000452,-0.513328,-1.006463,-0.140078,-0.275746,-0.002087,0.517166
4.540000,0.622689,-0.326939,-0.044824,0.127885,-0.483239,-0.211832,-1.834167,0.020302,-0.117232,-0.545188,-1.215972,-0.077950,-0.075590,0.007240,0.739155
4.540833,-0.081719,-0.008282,0.292246,0.151087,-0.645641,0.254400,-2.128666,0.003829,-0.050603,-0.317695,-0.943474,-0.005597,0.104207,0.041904,0.731252
4.541667,0.089999,0.860507,0.370246,0.165350,-0.431784,0.335795,-1.402081,0.001132,-0.196118,-0.118706,-0.653905,0.011007,0.142923,0.020272,0.789728
4.542500,0.875614,0.658761,0.226011,0.102728,-0.181058,0.004633,-0.682175,0.067960,-0.451546,0.040172,-0.057006,-0.005169,-0.320172,0.005516,0.738838
4.543333,1.061909,0.102773,0.113718,0.005145,-0.018409,-0.252269,0.253796,0.055899,-0.596534,0.465531,0.281933,-0.057710,-0.251907,0.006790,0.763926
4.544167,1.188516,0.066094,-0.109116,-0.045488,-0.015614,0.241892,1.387120,0.041146,-0.738175,0.817181,0.288195,-0.062622,-0.283982,0.000443,0.716701
4.545000,1.474254,0.495406,-0.237159,-0.010738,-0.115749,0.081257,1.992045,0.019639,-0.593706,0.601012,0.346952,-0.073091,0.076482,-0.024513,0.714596
4.545833,1.319524,0.507136,-0.288385,-0.015133,-0.066958,-0.253267,1.031302,-0.082560,-0.252555,-0.307960,0.482480,-0.045712,0.420581,-0.023830,0.588410
4.546667,0.908765,0.872207,-0.239957,-0.078520,0.065154,-0.393370,-0.452418,-0.112787,-0.347856,-0.301909,0.250270,-0.015818,-0.031068,-0.008039,0.232674
4.547500,0.390809,0.711324,-0.071701,-0.069678,0.174928,-0.006278,-0.914366,-0.087590,-0.078633,-0.058931,0.327135,-0.019957,-0.165906,0.008208,0.045420
4.548333,-0.236821,-0.224897,-0.341375,-0.067957,0.078804,-0.028276,-1.172750,-0.000761,0.399748,-0.070203,0.669617,-0.038519,-0.131138,0.057563,-0.139892
4.549167,-1.602733,-0.331073,-0.577299,-0.114561,-0.073151,-0.165320,-0.565506,-0.028731,0.391973,0.022999,0.371617,-0.011609,0.459475,0.009864,-0.281793
4.550000,-2.008004,0.034601,-0.153005,-0.106341,-0.048714,-0.038053,-0.023578,-0.099956,0.463303,0.096440,-0.099285,0.023175,0.068494,-0.019230,0.005648
4.550833,-1.377004,0.621296,0.109372,-0.088931,-0.004706,0.250104,0.183545,-0.127618,0.671988,0.198890,-0.620426,0.084542,-0.140261,-0.040404,0.345077
4.551667,-0.887147,-0.246871,0.037922,-0.098354,-0.062194,0.384102,0.354751,-0.090953,1.136583,0.306150,-0.366085,0.050221,-0.263657,-0.003000,0.488239
4.552500,-0.665472,-3.325862,0.015745,-0.051318,0.029192,0.156627,0.782036,-0.043489,1.874656,0.335850,0.603006,0.041628,0.108171,0.008444,0.383611
4.553333,-0.149317,-3.931594,0.144907,-0.012098,0.032638,0.039694,1.043702,0.012225,2.468322,-0.030019,0.750379,0.048201,0.657546,-0.001036,0.117556
4.554167,0.410390,-1.510112,0.144801,0.035281,-0.117144,0.106459,0.868177,0.023905,1.487188,-0.452462,0.926289,0.051600,0.162237,0.007467,0.084188
4.555000,0.882981,0.426524,0.142396,0.013848,-0.287686,0.022522,0.611413,0.032669,0.001074,-0.113401,0.600787,0.064777,-0.051314,-0.025556,-0.251759
4.555833,1.031456,0.605871,0.239940,0.009420,-0.419156,-0.195103,0.489565,0.071400,-1.140314,0.588466,-0.394322,-0.007039,-0.020049,-0.025031,-0.573285
4.556667,1.460987,0.076452,0.288361,0.029363,-0.583429,-0.241768,0.205136,0.119889,-1.715355,0.637487,-0.404137,-0.055668,-0.101497,0.019265,-0.802858
4.557500,2.285785,0.528634,0.324105,0.049581,-0.425016,-0.047961,-0.101484,0.073400,-1.443389,0.033905,-0.457028,-0.091790,-0.037193,-0.000239,-1.304869
4.558333,3.060111,-0.237860,0.281823,0.046255,-0.001073,0.155998,-0.647293,-0.000380,-0.696191,-0.335227,-0.505460,-0.158882,-0.085032,-0.018539,-1.425647
4.559167,2.348032,0.017465,0.130911,0.009728,0.230180,-0.055061,-1.110829,-0.024147,-0.329071,-0.480559,-0.416283,-0.150579,-0.010652,0.015332,-0.999837
4.560000,-0.055633,1.066979,-0.079468,0.070388,0.310787,-0.146226,-0.648180,0.019127,-0.781771,-0.376598,-0.202191,-0.154448,0.111168,0.022640,-0.868363
4.560833,-1.994357,1.881310,-0.370695,0.151989,0.409813,0.180599,-0.315625,0.075058,-0.421957,-0.013583,-0.303397,-0.083189,0.098846,0.034976,-1.020452
4.561667,-3.071839,1.874449,-0.431105,0.273324,0.590791,0.211549,-0.290840,0.060873,-0.081342,0.087689,-0.328612,-0.033673,-0.284731,0.009617,-0.988067
4.562500,-4.115525,1.163889,-0.144701,0.378236,0.882985,-0.021395,-0.194703,-0.098576,-0.133007,0.050950,-0.264307,0.003579,-0.225944,-0.022915,-0.906243
4.563333,-3.810937,1.003490,0.138455,0.312741,0.984897,-0.365866,0.009044,-0.120014,-0.072229,0.213250,0.118705,0.041555,-0.328857,-0.023402,-0.744441
4.564167,-1.325587,0.902034,0.109743,0.216268,0.805201,-0.538118,0.063393,-0.054042,0.020964,0.663539,0.235617,0.102847,0.271901,-0.000692,-0.457770
4.565000,0.545425,0.056925,0.042155,0.107537,0.568808,-0.333611,0.038795,0.001738,-0.013298,0.572812,-0.114267,0.097587,0.214387,0.007073,-0.023381
4.565833,1.150264,-0.615317,0.061377,-0.040508,0.352536,0.371012,0.099245,0.040806,-0.054618,0.089101,-0.060572,0.183545,-0.331194,0.011643,0.293989
4.566667,1.540119,-0.846134,0.065375,-0.103245,0.185845,0.830107,0.141860,0.065940,-0.213057,-0.457044,0.042607,0.246877,-0.236531,-0.010933,0.625845
4.567500,-0.082346,-0.752482,0.033851,-0.171190,0.121041,0.031601,0.093818,0.063274,-0.356879,-0.995360,-0.070130,0.233850,-0.137831,-0.033188,0.829405
4.568333,-0.741443,-0.608818,0.029303,-0.282343,0.005484,-0.237219,0.012300,0.036936,-0.423693,-0.915709,-0.050130,0.216300,0.008633,0.004695,0.902592
4.569167,-0.342293,-0.745952,-0.008952,-0.322857,-0.444539,-0.498346,-0.049031,0.034073,-0.115907,-0.364592,-0.346134,0.115458,-0.068351,-0.003331,1.126029
4.570000,-0.121944,-0.596569,-0.011181,-0.321977,-0.876275,0.099652,-0.007989,0.050246,0.455806,-0.284847,-0.620275,0.037788,0.030776,0.001483,1.211863
4.570833,0.417904,0.255123,0.033412,-0.336685,-1.001934,0.682269,0.046857,0.038280,0.667038,-0.144064,-0.002746,-0.015224,-0.104068,0.026308,1.024684
